Term_IRI,UberonNum,Term_label,Parent_term_IRI,Parent_term_label,UberonNumParent,Definition
http://purl.obolibrary.org/obo/UBERON_2001475,2001475,sublingual dorsal ossification,http://purl.obolibrary.org/obo/UBERON_2001275,sublingual,2001275,Sublingual that is the dorsal element paired with the sublingual ventral ossification.
http://purl.obolibrary.org/obo/UBERON_2001476,2001476,sublingual ventral ossification,http://purl.obolibrary.org/obo/UBERON_2001275,sublingual,2001275,Sublingual that is the ventral element paired with the sublingual dorsal ossification.
http://purl.obolibrary.org/obo/UBERON_2001340,2001340,nucleus of the tract of the postoptic commissure,http://purl.obolibrary.org/obo/UBERON_0006569,diencephalic nucleus,0006569,The nucleus containing the cell bodies of neurons whose axons form the postoptic commissure.
http://purl.obolibrary.org/obo/UBERON_2007023,2007023,posterior neural keel,http://purl.obolibrary.org/obo/UBERON_0005291,embryonic tissue,0005291,
http://purl.obolibrary.org/obo/UBERON_2001343,2001343,telencephalon diencephalon boundary,http://purl.obolibrary.org/obo/UBERON_0006800,anatomical line,0006800,
http://purl.obolibrary.org/obo/UBERON_2001354,2001354,obsolete mesencephalic tegmentum,,,,
http://purl.obolibrary.org/obo/UBERON_2001359,2001359,obsolete pineal complex,,,,
http://purl.obolibrary.org/obo/UBERON_2001371,2001371,pancreatic system,http://purl.obolibrary.org/obo/UBERON_0000467,anatomical system,0000467,
http://purl.obolibrary.org/obo/UBERON_2001388,2001388,epithelial mesenchymal boundary of regenerating fin/limb,http://purl.obolibrary.org/obo/UBERON_0012437,epithelial-mesenchymal boundary,0012437,A epithelial-mesenchymal boundary that is part of a regenerating fin/limb.
http://purl.obolibrary.org/obo/UBERON_2001395,2001395,neural arch 4,http://purl.obolibrary.org/obo/UBERON_0003861,neural arch,0003861,Neural arch 4 is expanded and fused to supraneural 3 as part of the neural complex. A reduced neural spine projects from the posterior margin of the neural complex.
http://purl.obolibrary.org/obo/UBERON_2001396,2001396,parapophysis + rib of vertebra 4,http://purl.obolibrary.org/obo/UBERON_0004120,mesoderm-derived structure,0004120,"The parapophysis + rib, fused to the centrum, extends laterally then angles anteroventrally. A thin plate, the os suspensorium fuses to its median surface."
http://purl.obolibrary.org/obo/UBERON_2001397,2001397,post-Weberian supraneural,http://purl.obolibrary.org/obo/UBERON_2000442,supraneural bone,2000442,"Posterior to the Weberian apparatus, otophysan supraneurals form as median, unpaired, rod- or platelike elements, as in other actinopterygians."
http://purl.obolibrary.org/obo/UBERON_2001409,2001409,infraorbital 4,http://purl.obolibrary.org/obo/UBERON_2000376,infraorbital,2000376,Infraorbital that is the fourth bone of the infraorbital series.
http://purl.obolibrary.org/obo/UBERON_2001416,2001416,pelvic fin distal radial bone 3,http://purl.obolibrary.org/obo/UBERON_2101416,pelvic fin distal radial element 3,2101416,pelvic fin distal radial 3 element that is composed of bone tissue.
http://purl.obolibrary.org/obo/UBERON_2001418,2001418,obsolete dorsal fin lepidotrichium,,,,Lepidotrichium which is part of the dorsal fin.
http://purl.obolibrary.org/obo/UBERON_2001421,2001421,obsolete anal fin lepidotrichium,,,,Lepidotrichium which is part of the anal fin.
http://purl.obolibrary.org/obo/UBERON_2001425,2001425,basal plate cartilage,http://purl.obolibrary.org/obo/UBERON_0003932,cartilage element of chondrocranium,0003932,
http://purl.obolibrary.org/obo/UBERON_2001426,2001426,posterior naris,http://purl.obolibrary.org/obo/UBERON_0005928,external naris,0005928,
http://purl.obolibrary.org/obo/UBERON_2001432,2001432,anterior sclerotic bone,http://purl.obolibrary.org/obo/UBERON_0010297,endochondral scleral ossicle,0010297,Sclerotic bone that is located anterior to the eye.
http://purl.obolibrary.org/obo/UBERON_2001437,2001437,ductus communicans,http://purl.obolibrary.org/obo/UBERON_0000058,duct,0000058,"The constriction between the anterior and posterior chambers of the swim bladder. There does not appear to be an identifiable sphincter in the ductus, and therefore other musculature may regulate its opening. Finney et al, 2006."
http://purl.obolibrary.org/obo/UBERON_2001456,2001456,pectoral fin endoskeletal disc,http://purl.obolibrary.org/obo/UBERON_0007390,pectoral appendage cartilage tissue,0007390,"A plate-like chondrogenic condensation within the pectoral fin, which subdivides into individual radials by decomposition of extracellular matrix in the inter-radial mesenchyme (Grandel and Schulte-Merker, 1998)."
http://purl.obolibrary.org/obo/UBERON_2001462,2001462,obsolete somite border,,,,
http://purl.obolibrary.org/obo/UBERON_2005117,2005117,anterior lateral line primordium,http://purl.obolibrary.org/obo/UBERON_2000228,lateral line primordium,2000228,A migrating group of cells originating from an anterior lateral line placode. The primordium deposits neuromasts and interneuromasts between them during its migration.
http://purl.obolibrary.org/obo/UBERON_2001473,2001473,obsolete deep blastomere,,,,"Cells (completely cleaved), located underneath the superficial blastomeres and internal to the marginal blastomeres. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2001474,2001474,sublingual dorsal and ventral separate,http://purl.obolibrary.org/obo/UBERON_0000477,anatomical cluster,0000477,Anatomical cluster consisting of the paired sublingual dorsal ossification and sublingual ventral ossification.
http://purl.obolibrary.org/obo/UBERON_2001532,2001532,sublingual dorsal cartilage,http://purl.obolibrary.org/obo/UBERON_2001544,sublingual cartilage,2001544,Sublingual cartilage that is the dorsal element paired with the sublingual ventral cartilage.
http://purl.obolibrary.org/obo/UBERON_2001482,2001482,middle lateral line nerve,http://purl.obolibrary.org/obo/UBERON_0008906,lateral line nerve,0008906,Nerve fibers originating from the middle lateral line ganglion. These fibers innervate the middle lateral line.
http://purl.obolibrary.org/obo/UBERON_2005114,2005114,middle lateral line system,http://purl.obolibrary.org/obo/UBERON_0002540,lateral line system,0002540,
http://purl.obolibrary.org/obo/UBERON_2001483,2001483,middle lateral line ganglion,http://purl.obolibrary.org/obo/UBERON_2000120,lateral line ganglion,2000120,The middle lateral line ganglion develops from a cranial ectodermal placode and contains sensory neurons that innervate the middle lateral line.
http://purl.obolibrary.org/obo/UBERON_2001505,2001505,taenia marginalis anterior,http://purl.obolibrary.org/obo/UBERON_0003932,cartilage element of chondrocranium,0003932,Cartilage bar (bilaterally paired) that grows anteroventrally from the epiphyseal bar to join the anterolatera1 edge of the ethmoid plate.
http://purl.obolibrary.org/obo/UBERON_2001535,2001535,median fin cartilage,http://purl.obolibrary.org/obo/UBERON_2001457,postcranial axial cartilage,2001457,
http://purl.obolibrary.org/obo/UBERON_4000170,4000170,median fin skeleton,http://purl.obolibrary.org/obo/UBERON_0012353,fin skeleton,0012353,Postcranial axial skeleton that is unpaired and located on the sagittal plane of the organism.
http://purl.obolibrary.org/obo/UBERON_2001547,2001547,abdominal scute,http://purl.obolibrary.org/obo/UBERON_2002294,fish scute,2002294,Scute that is a bony plate that forms in the midline of ventral body margin between pectoral girdle and anal fin. Abdominal scutes may be present both anterior to and posterior to the pelvic girdle and fin.
http://purl.obolibrary.org/obo/UBERON_2001550,2001550,obsolete caudal fin lepidotrichium,,,,Lepidotrichium which is part of the caudal fin.
http://purl.obolibrary.org/obo/UBERON_2001551,2001551,obsolete pectoral fin lepidotrichium,,,,"Lepidotrichium which is part of the pectoral fin, forming the pectoral fin skeleton and articulating with the pectoral radials. A pectoral lepidotrichium is composed of two hemitrichia that surround bundles of actinotrichia distally."
http://purl.obolibrary.org/obo/UBERON_2001553,2001553,manubrium,http://purl.obolibrary.org/obo/UBERON_2000461,Weberian ossicle,2000461,
http://purl.obolibrary.org/obo/UBERON_2001554,2001554,obsolete lepidotrichium,,,,"Dermal bone that is rod-like, formed and usually contained in a fin membrane, and jointed to or adjacent to distal radials. Lepidotrichia are formed from paired hemitrichia surrounding actinotrichia. There are usually two more lepidotrichia than distal radials."
http://purl.obolibrary.org/obo/UBERON_2001564,2001564,hypural 5,http://purl.obolibrary.org/obo/UBERON_2000364,hypural,2000364,
http://purl.obolibrary.org/obo/UBERON_2001565,2001565,obsolete oocyte stage II,,,,
http://purl.obolibrary.org/obo/UBERON_2001569,2001569,obsolete oocyte stage V,,,,
http://purl.obolibrary.org/obo/UBERON_2001570,2001570,obsolete unfertilized egg,,,,
http://purl.obolibrary.org/obo/UBERON_2001581,2001581,ural centrum 2,http://purl.obolibrary.org/obo/UBERON_2002085,ural centrum,2002085,A vertebral centrum that is located immediately posterior to ural centrum 1. Ural centrum 2 is an unpaired median bone.
http://purl.obolibrary.org/obo/UBERON_2001585,2001585,caudal principal ray,http://purl.obolibrary.org/obo/UBERON_4000174,caudal fin lepidotrichium,4000174,Caudal fin lepidotrichium that is adjacent to a branched ray. Caudal principal rays may be segmented but unbranched and the main element forming the dorsal or ventral leading margin of the caudal fin or a ray that may be only segmented-and-branched and forms part of the middle-posterior region of the fin. A caudal principal ray is an unpaired median bone.
http://purl.obolibrary.org/obo/UBERON_2002164,2002164,caudal principal ray set,http://purl.obolibrary.org/obo/UBERON_0000477,anatomical cluster,0000477,"Anatomical cluster including all segmented-and-branched rays plus one unbranched but segmented ray located at the leading margin in each lobe of the caudal fin (Hubbs and Lagler, 1947) and that associates with endoskeletal elements such as hypurals and hemal spines of preural centra 1 and 2 (Arratia, 2008). Caudal principal rays are counted from the dorsalmost one ventrally. Caudal principal rays are unpaired median bones."
http://purl.obolibrary.org/obo/UBERON_2001592,2001592,claustrum bone,http://purl.obolibrary.org/obo/UBERON_2000461,Weberian ossicle,2000461,"Endochondral bone, membrane bone, and Weberian ossicle that is located dorsal to the scaphium. The claustrum bone is bilaterally paired."
http://purl.obolibrary.org/obo/UBERON_2001603,2001603,maxilla ascending process,http://purl.obolibrary.org/obo/UBERON_4100000,skeletal element projection,4100000,Process that is the upper portion of the maxilla that rests on the posterior surface of the lateral portion of the premaxilla.
http://purl.obolibrary.org/obo/UBERON_2001607,2001607,basipterygoid process of parasphenoid,http://purl.obolibrary.org/obo/UBERON_0004530,bony projection,0004530,Process that is the paired process of the parasphenoid that articulates with the suspensorium.
http://purl.obolibrary.org/obo/UBERON_2001609,2001609,pharyngobranchial 2 bone uncinate process,http://purl.obolibrary.org/obo/UBERON_4100000,skeletal element projection,4100000,Bony projection that is part of the pharyngobranchial 2 bone.
http://purl.obolibrary.org/obo/UBERON_2001610,2001610,quadrate dorsal process,http://purl.obolibrary.org/obo/UBERON_4100000,skeletal element projection,4100000,"An endochondral bone that is the dorsally-oriented bony extension of the quadrate, extending from the anterior portion of the bone."
http://purl.obolibrary.org/obo/UBERON_2001611,2001611,quadrate posterodorsal process,http://purl.obolibrary.org/obo/UBERON_4100000,skeletal element projection,4100000,Process that is the posterior extension of the quadrate and located dorsal to the quadrate ventral process.
http://purl.obolibrary.org/obo/UBERON_2001612,2001612,sensory canal,http://purl.obolibrary.org/obo/UBERON_0000481,multi-tissue structure,0000481,"Multi-tissue structure that is a fluid-filled canal in the integument and usually dermal bones, and contains one or more neuromast organs."
http://purl.obolibrary.org/obo/UBERON_2001614,2001614,anal fin middle radial bone,http://purl.obolibrary.org/obo/UBERON_2101614,anal fin middle radial element,2101614,anal fin middle radial element that is composed of bone tissue.
http://purl.obolibrary.org/obo/UBERON_2001616,2001616,lateral ethmoid wing,http://purl.obolibrary.org/obo/UBERON_4100000,skeletal element projection,4100000,Superficial and lateral bony projection anterior to orbital region. Sometimes with superficial ornamentation where in direct contact with skin.
http://purl.obolibrary.org/obo/UBERON_2001617,2001617,trunk sensory canal,http://purl.obolibrary.org/obo/UBERON_2001612,sensory canal,2001612,Sensory canal on trunk which is posterior to the pectoral girdle and often reaching to or onto the caudal fin. The trunk sensory canal is bilaterally paired.
http://purl.obolibrary.org/obo/UBERON_2001619,2001619,post-otic sensory canal,http://purl.obolibrary.org/obo/UBERON_2001612,sensory canal,2001612,Sensory canal between and in close proximity to the trunk sensory canal and anteriorly with the otic and preoperculo-mandibular sensory canals. The post-otic sensory canal is bilaterally paired.
http://purl.obolibrary.org/obo/UBERON_2001873,2001873,head sensory canal system,http://purl.obolibrary.org/obo/UBERON_0002540,lateral line system,0002540,Lateral line system on head and pectoral girdle.
http://purl.obolibrary.org/obo/UBERON_2001632,2001632,ectopterygoid tooth,http://purl.obolibrary.org/obo/UBERON_0012070,palatal tooth,0012070,Tooth that is attached to the ectopterygoid bone.
http://purl.obolibrary.org/obo/UBERON_2001640,2001640,notochordal ossification,http://purl.obolibrary.org/obo/UBERON_0008909,perichordal bone,0008909,Perichordal bone that surrounds the anterior tip of the notochord.
http://purl.obolibrary.org/obo/UBERON_2001648,2001648,basihyal tooth plate,http://purl.obolibrary.org/obo/UBERON_2001647,pharyngeal tooth plate,2001647,Pharyngeal tooth plate that lies dorsal to the basihyal cartilage or bone.
http://purl.obolibrary.org/obo/UBERON_2001649,2001649,basihyal tooth,http://purl.obolibrary.org/obo/UBERON_0004756,dermal skeletal element,0004756,Tooth that is attached to the basihyal tooth plate.
http://purl.obolibrary.org/obo/UBERON_2002015,2002015,pharyngobranchial tooth plate,http://purl.obolibrary.org/obo/UBERON_0008907,dermal bone,0008907,"Dermal bone of upper pharyngeal arches associated with pharyngobranchial bones or cartilages, usually bearing teeth."
http://purl.obolibrary.org/obo/UBERON_2001651,2001651,pharyngobranchial 2 tooth,http://purl.obolibrary.org/obo/UBERON_0004756,dermal skeletal element,0004756,Tooth that is attached to the pharyngobranchial 2 tooth plate.
http://purl.obolibrary.org/obo/UBERON_2001652,2001652,pharyngobranchial 3 tooth plate,http://purl.obolibrary.org/obo/UBERON_2002015,pharyngobranchial tooth plate,2002015,Pharyngeal tooth plate that lies ventral to pharyngobranchial 3 bone.
http://purl.obolibrary.org/obo/UBERON_2001654,2001654,upper pharyngeal 4 tooth plate,http://purl.obolibrary.org/obo/UBERON_2001647,pharyngeal tooth plate,2001647,"Pharyngeal tooth plate that lies ventral to pharyngobranchial 4, and located anterior to upper pharyngeal 5 tooth plate."
http://purl.obolibrary.org/obo/UBERON_2001655,2001655,upper pharyngeal 4 tooth,http://purl.obolibrary.org/obo/UBERON_0004756,dermal skeletal element,0004756,Tooth that is attached to the upper pharyngeal 4 tooth plate.
